subject_id,study_id,session_id,condition,success,audio_check_passed,audio_checks,comprehension_failures,cork_guess,cork_confidence,guess,confidence,collision_check,heard_sound,worker_comments,Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Vision,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
672bee76481ff9ce73293a6b,68b823b21cc76e5d87283bc6,68b885bb80a2f97f5c8a9d2a,SCE,True,True,1,0,2.0,25.0,2.0,15.0,"At least one, but possibly more",yes,This was interesting. I have no clue what this could be for.,68b885bb80a2f97f5c8a9d2a,672bee76481ff9ce73293a6b,AWAITING REVIEW,Not Applicable,2025-09-03T18:15:28.803000Z,2025-09-03T18:17:53.266000Z,,2025-09-03T18:17:53.651480Z,145.0,COHFI32D,1065,Yes,29,Male,White,United States,United States,United States,English,No,Full-Time
5e3b0defeab8663234a735c0,68b823b21cc76e5d87283bc6,68b885bb3823dbf4b6b721e2,SCE,True,True,1,0,2.0,35.0,4.0,51.0,"At least one, but possibly more",no,A very intriguing study.,68b885bb3823dbf4b6b721e2,5e3b0defeab8663234a735c0,AWAITING REVIEW,Not Applicable,2025-09-03T18:15:34.779000Z,2025-09-03T18:18:38.992000Z,,2025-09-03T18:18:39.397028Z,185.0,COHFI32D,2556,Yes,62,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65ddeb426c748b12456eed89,68b823b21cc76e5d87283bc6,68b885b6de6f67577adfd206,LCE,True,True,1,0,2.0,54.0,2.0,36.0,Definitely more than one,yes,It was difficult determining if there was 2 or 4 discs based on what could be seen. ,68b885b6de6f67577adfd206,65ddeb426c748b12456eed89,AWAITING REVIEW,Not Applicable,2025-09-03T18:15:34.411000Z,2025-09-03T18:18:32.137000Z,,2025-09-03T18:18:32.499118Z,178.0,COHFI32D,1540,Yes,42,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
6050ea8a95817a2bfddc9d09,68b823b21cc76e5d87283bc6,68b885ba49d10d2651f3c7ab,LCE,True,True,1,0,2.0,25.0,2.0,33.0,Exactly one,yes,,68b885ba49d10d2651f3c7ab,6050ea8a95817a2bfddc9d09,AWAITING REVIEW,Not Applicable,2025-09-03T18:15:28.776000Z,2025-09-03T18:17:31.960000Z,,2025-09-03T18:17:32.375221Z,124.0,COHFI32D,987,Yes,39,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
5eaecc764f192c59d0e8de52,68b823b21cc76e5d87283bc6,68b885be3769d3a8482ae428,LCE,True,True,1,0,2.0,88.0,2.0,36.0,"At least one, but possibly more",yes,,68b885be3769d3a8482ae428,5eaecc764f192c59d0e8de52,AWAITING REVIEW,Not Applicable,2025-09-03T18:15:35.787000Z,2025-09-03T18:18:29.756000Z,,2025-09-03T18:18:30.110733Z,174.0,COHFI32D,4585,Yes,50,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
5fef6eebbf7c822b2cff43e0,68b823b21cc76e5d87283bc6,68b885c81f2c072c26a7b519,LCE,True,True,1,0,2.0,50.0,2.0,50.0,Exactly one,yes,Fun,68b885c81f2c072c26a7b519,5fef6eebbf7c822b2cff43e0,AWAITING REVIEW,Not Applicable,2025-09-03T18:15:45.165000Z,2025-09-03T18:19:26.403000Z,,2025-09-03T18:19:26.862909Z,222.0,COHFI32D,1749,Yes,33,Female,Black,United States,United States,United States,English,No,Part-Time
6629517257384969d8995d78,68b823b21cc76e5d87283bc6,68b885cf44724ce19930f782,LCE,True,True,1,0,2.0,74.0,2.0,75.0,Exactly one,no,,68b885cf44724ce19930f782,6629517257384969d8995d78,AWAITING REVIEW,Not Applicable,2025-09-03T18:15:48.886000Z,2025-09-03T18:18:48.883000Z,,2025-09-03T18:18:49.318637Z,180.0,COHFI32D,2573,Yes,49,Female,White,United States,United States,United States,English,No,Part-Time
5f61023f891bb903b975dbee,68b823b21cc76e5d87283bc6,68b885b2bd9b72941f1820e8,LCE,True,True,1,0,2.0,21.0,2.0,6.0,Exactly one,yes,Strangest experiment ever  but i am here for it haha!,68b885b2bd9b72941f1820e8,5f61023f891bb903b975dbee,AWAITING REVIEW,Not Applicable,2025-09-03T18:15:54.805000Z,2025-09-03T18:18:56.388000Z,,2025-09-03T18:18:57.592016Z,182.0,COHFI32D,2867,Yes,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
5e0fdde8b638537085d51b6c,68b823b21cc76e5d87283bc6,68b8862166d89ba7a58b97a4,LCE,True,True,1,0,2.0,25.0,4.0,24.0,Definitely more than one,yes,,68b8862166d89ba7a58b97a4,5e0fdde8b638537085d51b6c,AWAITING REVIEW,Not Applicable,2025-09-03T18:17:08.926000Z,2025-09-03T18:23:42.417000Z,,2025-09-03T18:23:42.787799Z,394.0,COHFI32D,2472,Yes,31,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
639b9ab341f4429b1b3c06a2,68b823b21cc76e5d87283bc6,68b8863244575000eb956bf3,LCE,True,True,1,0,4.0,49.0,2.0,50.0,Exactly one,yes,,68b8863244575000eb956bf3,639b9ab341f4429b1b3c06a2,AWAITING REVIEW,Not Applicable,2025-09-03T18:17:26.257000Z,2025-09-03T18:20:43.016000Z,,2025-09-03T18:20:43.405230Z,197.0,COHFI32D,7041,Yes,57,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
5d36f88cdd67fd00186dd252,68b823b21cc76e5d87283bc6,68b88637cedd7e603e1017a5,LCE,True,True,1,0,2.0,26.0,2.0,67.0,"At least one, but possibly more",no,,68b88637cedd7e603e1017a5,5d36f88cdd67fd00186dd252,AWAITING REVIEW,Not Applicable,2025-09-03T18:17:33.693000Z,2025-09-03T18:20:25.835000Z,,2025-09-03T18:20:26.211439Z,173.0,COHFI32D,57,Yes,30,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
5875778b5c17910001ea4f35,68b823b21cc76e5d87283bc6,68b88643a72ad95c67a73663,LCE,True,True,1,0,4.0,63.0,2.0,33.0,"At least one, but possibly more",yes,,68b88643a72ad95c67a73663,5875778b5c17910001ea4f35,AWAITING REVIEW,Not Applicable,2025-09-03T18:17:47.765000Z,2025-09-03T18:20:07.577000Z,,2025-09-03T18:20:07.950110Z,140.0,COHFI32D,7344,Yes,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
5eca46c6c1e2c601290bab15,68b823b21cc76e5d87283bc6,68b886b352b1936ad7ab3657,SCE,True,True,1,0,2.0,16.0,2.0,15.0,Exactly one,no,No idea what that was about!,68b886b352b1936ad7ab3657,5eca46c6c1e2c601290bab15,AWAITING REVIEW,Not Applicable,2025-09-03T18:19:35.285000Z,2025-09-03T18:22:14.498000Z,,2025-09-03T18:22:14.862722Z,160.0,COHFI32D,1269,Yes,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6695278758244f9d6186746e,68b823b21cc76e5d87283bc6,68b886a4129b01abcf22d846,SCE,True,True,1,0,2.0,65.0,2.0,33.0,Exactly one,no,,68b886a4129b01abcf22d846,6695278758244f9d6186746e,AWAITING REVIEW,Not Applicable,2025-09-03T18:19:51.665000Z,2025-09-03T18:21:46.872000Z,,2025-09-03T18:21:47.278841Z,116.0,COHFI32D,1179,Yes,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63268ad93b6ecc1acf782a21,68b823b21cc76e5d87283bc6,68b886a681b316ee9f988c1f,SCE,True,True,1,0,4.0,12.0,4.0,9.0,"At least one, but possibly more",no,,68b886a681b316ee9f988c1f,63268ad93b6ecc1acf782a21,AWAITING REVIEW,Not Applicable,2025-09-03T18:19:48.593000Z,2025-09-03T18:21:45.736000Z,,2025-09-03T18:21:46.094214Z,118.0,COHFI32D,4207,Yes,31,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
5dccd7bce2633196132b36e3,68b823b21cc76e5d87283bc6,68b88672253d3b1fbd5b5cbc,LCE,True,True,1,0,2.0,27.0,2.0,60.0,"At least one, but possibly more",no,Thanks!,68b88672253d3b1fbd5b5cbc,5dccd7bce2633196132b36e3,AWAITING REVIEW,Not Applicable,2025-09-03T18:20:09.331000Z,2025-09-03T18:27:15.380000Z,,2025-09-03T18:27:15.803299Z,427.0,COHFI32D,1551,Yes,30,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
5d7ff85ffec5620017b07c40,68b823b21cc76e5d87283bc6,68b886ddca2cac711d666b1e,LCE,True,True,1,0,2.0,9.0,2.0,33.0,"At least one, but possibly more",yes,Nothing,68b886ddca2cac711d666b1e,5d7ff85ffec5620017b07c40,AWAITING REVIEW,Not Applicable,2025-09-03T18:20:18.613000Z,2025-09-03T18:23:21.812000Z,,2025-09-03T18:23:22.211610Z,184.0,COHFI32D,11552,Yes,47,Female,Mixed,United States,United States,United States,English,No,Full-Time
6680de3494e4607dcf95530d,68b823b21cc76e5d87283bc6,68b886fe5f5e563c3a8984ad,SCE,True,True,1,0,4.0,58.0,2.0,37.0,"At least one, but possibly more",no,,68b886fe5f5e563c3a8984ad,6680de3494e4607dcf95530d,AWAITING REVIEW,Not Applicable,2025-09-03T18:20:49.870000Z,2025-09-03T18:22:40.861000Z,,2025-09-03T18:22:41.223858Z,111.0,COHFI32D,2169,Yes,32,Male,White,United States,United States,United States,English,No,Full-Time
66bcffc3e6f77501141b3d0f,68b823b21cc76e5d87283bc6,68b88663cb13e938a1e08eb3,LCE,True,True,1,0,2.0,82.0,2.0,23.0,Exactly one,yes,"Great Study, hope to do more in the future.",68b88663cb13e938a1e08eb3,66bcffc3e6f77501141b3d0f,AWAITING REVIEW,Not Applicable,2025-09-03T18:23:57.194000Z,2025-09-03T18:31:50.294000Z,,2025-09-03T18:31:50.685344Z,474.0,COHFI32D,2446,Yes,37,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
678651bac880c33c924460df,68b823b21cc76e5d87283bc6,68b8893ba0b2d3e23e53a8eb,SCE,True,True,1,0,4.0,60.0,4.0,59.0,Exactly one,no,"My sound was working but I did not hear any collision, I feel that maybe I was meant to with the red discs.

An interesting experiment.",68b8893ba0b2d3e23e53a8eb,678651bac880c33c924460df,AWAITING REVIEW,Not Applicable,2025-09-03T18:30:24.223000Z,2025-09-03T18:34:30.776000Z,,2025-09-03T18:34:31.360964Z,247.0,COHFI32D,947,Yes,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6526f601bedbae17738408b1,68b823b21cc76e5d87283bc6,68b89798eea5e06c73995948,LCE,True,True,1,0,2.0,55.0,2.0,63.0,Exactly one,yes,no issues to report.,68b89798eea5e06c73995948,6526f601bedbae17738408b1,AWAITING REVIEW,Not Applicable,2025-09-03T19:31:46.775000Z,2025-09-03T19:35:01.765000Z,,2025-09-03T19:35:02.409037Z,195.0,COHFI32D,4768,Yes,65,Male,White,United States,United States,United States,English,Yes,Full-Time
665e65e919f6e1f21ea08fbd,68b823b21cc76e5d87283bc6,68b8940444575000eb95713d,LCE,True,True,1,0,2.0,14.0,4.0,67.0,"At least one, but possibly more",no,,68b8940444575000eb95713d,665e65e919f6e1f21ea08fbd,AWAITING REVIEW,Not Applicable,2025-09-03T19:16:25.512000Z,2025-09-03T19:18:43.808000Z,,2025-09-03T19:18:44.186391Z,139.0,COHFI32D,1755,Yes,28,Male,Other,United States,United States,United States,English,DATA_EXPIRED,Other
67d4118ea7ca5cd9f4e3af9c,68b823b21cc76e5d87283bc6,68b893ffd95f8bf5cc49fd1a,LCE,True,True,1,0,2.0,71.0,2.0,67.0,Definitely more than one,yes,,68b893ffd95f8bf5cc49fd1a,67d4118ea7ca5cd9f4e3af9c,AWAITING REVIEW,Not Applicable,2025-09-03T19:16:24.256000Z,2025-09-03T19:22:23.818000Z,,2025-09-03T19:22:24.214931Z,360.0,COHFI32D,1636,Yes,25,Female,Black,United Kingdom,United States,United Kingdom,English,DATA_EXPIRED,Full-Time
5bab002f21db560001c44556,68b823b21cc76e5d87283bc6,68b89405d6bb4c81983e6fd4,LCE,True,True,1,0,2.0,65.0,2.0,70.0,Exactly one,yes,,68b89405d6bb4c81983e6fd4,5bab002f21db560001c44556,AWAITING REVIEW,Not Applicable,2025-09-03T19:16:29.744000Z,2025-09-03T19:18:30.044000Z,,2025-09-03T19:18:30.487956Z,121.0,COHFI32D,1907,Yes,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
603710141b1ed2313448234a,68b823b21cc76e5d87283bc6,68b89404b03328340701a928,LCE,True,True,1,0,4.0,24.0,4.0,14.0,Exactly one,yes,,68b89404b03328340701a928,603710141b1ed2313448234a,AWAITING REVIEW,Not Applicable,2025-09-03T19:16:28.221000Z,2025-09-03T19:19:27.240000Z,,2025-09-03T19:19:27.612358Z,180.0,COHFI32D,820,Yes,34,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
663a7af013938e6bbfb065d5,68b823b21cc76e5d87283bc6,68b894014df71293e1c483c0,LCE,True,True,1,0,2.0,62.0,2.0,59.0,Exactly one,yes,,68b894014df71293e1c483c0,663a7af013938e6bbfb065d5,AWAITING REVIEW,Not Applicable,2025-09-03T19:23:53.710000Z,2025-09-03T19:26:23.542000Z,,2025-09-03T19:26:24.196682Z,150.0,COHFI32D,3283,Yes,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
